city,Body Type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating Capacity,RTO,Ownership,Transmission,Mileage,Engine Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Supply System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,Ground Clearance Unladen
0,2,14949,9,90,2020,8159,870,982000.0,196,5,4,5.0,135,1,1,20.0,148,110,110,20,174,3.0,3,49,37,6,3,0,3995,1775,1505,2580,1490,1495,1240,1490,24,5,1,5.1,5,7,170,12.9,23,5.0,311.0,4,184.0
0,2,77995,20,157,2017,5920,82,674000.0,70,2,4,5.0,167,1,0,21.4,12,661,116,455,62,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1515,1525,935,1360,96,5,4,5.1,5,7,180,12.36,26,5.0,339.0,4,184.0
0,7,20000,29,265,2021,7988,1927,810000.0,19,4,4,5.0,409,1,1,17.33,14,107,86,60,170,3.0,3,49,37,6,0,0,3993,1811,1606,2498,1490,1495,1345,1490,21,5,1,5.1,5,7,170,12.9,26,5.0,350.0,4,184.0
0,8,40908,20,163,2020,7408,1009,792000.0,196,2,4,5.0,132,1,1,20.65,37,19,9,301,109,4.0,3,49,47,6,0,0,4490,1730,1485,2650,1490,1495,1105,1520,8,5,4,5.4,22,7,170,12.9,23,4.0,510.0,3,184.0
0,2,39693,9,77,2016,1523,864,513000.0,139,2,4,5.0,131,3,0,18.9,12,655,110,320,55,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,935,1490,3,5,4,4.8,5,7,165,12.9,13,5.0,352.0,2,184.0
0,8,40000,9,86,2010,1802,1722,360000.0,8,4,4,5.0,409,1,1,16.2,56,17,86,343,114,4.0,3,49,37,6,0,0,4300,1695,1490,2500,1490,1495,1210,1490,101,10,4,5.1,5,7,195,12.07,26,4.0,352.0,2,184.0
0,2,63411,20,179,2016,10403,1806,579000.0,32,2,4,5.0,160,1,1,22.38,12,694,138,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,2,30000,20,179,2018,6323,1271,550000.0,16,4,4,5.0,409,1,1,22.0,12,646,86,449,44,4.0,3,53,32,6,0,0,3840,1735,1530,2450,1530,1530,855,1315,7,5,4,5.1,5,7,170,12.9,13,5.0,268.0,4,184.0
0,2,94221,9,77,2014,1549,1640,383000.0,100,2,4,5.0,134,3,1,18.9,12,655,110,320,55,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,935,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,352.0,4,184.0
0,2,93975,9,90,2017,5701,73,605000.0,209,4,4,5.0,133,1,1,18.6,12,647,138,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
0,7,30000,17,146,2019,7241,1892,985000.0,17,4,4,5.0,409,1,1,16.82,12,72,110,53,233,3.0,3,49,37,6,3,0,3995,1821,1627,2600,1490,1495,1450,1490,21,5,4,5.3,5,2,170,12.9,23,5.0,352.0,4,184.0
0,2,30155,31,300,2020,7745,42,935000.0,107,4,4,5.0,134,3,1,18.24,149,71,57,24,189,3.0,3,76,59,6,3,0,3971,1682,1469,2470,1457,1500,1103,1530,21,5,1,4.9,5,7,170,12.9,26,5.0,280.0,4,184.0
0,2,59006,31,300,2016,1973,115,675000.0,50,4,4,5.0,134,3,1,16.47,13,608,138,332,30,3.0,3,50,75,6,0,0,3971,1682,1469,2469,1460,1456,1053,1520,8,5,4,4.97,5,7,165,14.2,26,5.0,352.0,3,184.0
0,2,100000,20,187,2004,4391,1268,135000.0,2,4,4,5.0,132,2,1,17.3,146,510,116,278,574,4.0,8,49,37,68,0,0,3535,1495,1405,2335,1490,1495,765,1190,8,5,4,5.1,9,13,145,17.5,26,5.0,352.0,4,184.0
0,7,18570,29,265,2022,7403,1992,1345000.0,90,4,4,5.0,165,1,0,16.35,14,109,138,60,172,3.0,3,49,37,6,3,0,3993,1811,1606,2498,1490,1495,1250,1490,31,5,4,5.1,5,7,170,12.9,23,5.0,350.0,4,184.0
0,4,48246,30,290,2021,8189,541,2365000.0,89,2,1,7.0,160,1,1,12.0,93,196,138,146,405,4.0,3,6,37,6,3,0,4735,1830,1795,2750,1540,1540,1840,2460,8,7,4,5.4,5,7,170,12.9,26,5.0,300.0,4,184.0
0,8,10000,21,197,2017,4700,894,3200000.0,15,4,1,5.0,131,1,0,19.27,80,264,86,278,451,4.0,3,6,37,6,3,0,4686,2020,1442,2840,1588,1570,1655,2135,44,7,4,5.61,5,2,233,7.4,23,4.0,480.0,5,184.0
0,2,61263,20,157,2016,3968,184,734000.0,50,4,1,5.0,135,1,1,27.39,15,606,110,220,209,4.0,3,6,37,6,3,0,3995,1745,1510,2520,1505,1515,985,1430,8,5,4,4.9,5,7,170,12.93,26,5.0,339.0,4,184.0
0,7,65507,8,69,2017,5668,2116,701000.0,140,4,4,5.0,147,3,1,17.5,14,705,138,476,32,4.0,8,53,37,6,0,0,3999,1734,1601,2555,1490,1495,1103,1490,8,5,1,5.3,22,7,164,15.31,26,5.0,352.0,4,184.0
0,7,100000,27,236,2014,5053,769,535000.0,12,4,1,5.0,409,1,1,20.46,36,665,86,463,232,4.0,3,4,37,6,3,0,4315,1822,1695,2673,1560,1567,1200,1758,14,5,4,5.2,22,7,170,12.9,26,5.0,475.0,4,184.0
0,7,26158,8,69,2017,5668,2116,789000.0,140,2,4,5.0,133,1,1,17.5,14,705,116,476,32,4.0,8,53,37,6,0,0,3999,1734,1601,2555,1490,1495,1103,1490,8,5,1,5.3,22,7,164,15.31,26,5.0,352.0,4,184.0
0,2,35250,20,179,2015,10403,1806,548000.0,120,2,4,5.0,132,1,1,22.38,12,694,138,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,7,65965,17,136,2012,3598,904,350000.0,65,2,1,7.0,165,1,1,17.21,41,6,110,483,283,3.0,3,7,37,6,3,0,3985,1850,1880,2760,1490,1495,1640,1490,9,7,4,5.4,5,7,160,14.0,26,5.0,300.0,4,184.0
0,2,40304,20,160,2015,10357,2037,477000.0,191,2,4,5.0,167,3,1,25.24,148,531,86,296,588,3.0,3,49,37,6,0,0,3695,1655,1555,2435,1430,1440,810,1260,16,5,1,5.1,22,7,170,12.9,23,5.0,313.0,4,184.0
0,7,80000,14,112,2013,4861,1180,1525000.0,47,2,1,5.0,132,1,0,12.35,83,316,116,358,478,4.0,3,4,37,6,3,0,4500,2195,1740,2660,1601,1614,2045,1490,21,0,4,5.7,5,2,190,9.5,26,5.0,755.0,5,184.0
0,2,56661,20,179,2014,10403,1806,515000.00000000006,30,2,4,5.0,135,1,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,2,90213,9,90,2016,1482,851,562000.0,139,2,4,5.0,135,3,1,18.6,12,647,116,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
0,8,70000,31,305,2010,2008,1390,345000.0,8,4,4,5.0,131,4,1,15.04,55,36,86,269,156,4.0,3,49,37,6,0,0,4384,1699,1466,2552,1490,1495,1121,1680,8,5,4,5.4,5,7,170,12.9,26,4.0,480.0,3,184.0
0,8,120000,9,86,2013,1821,402,475000.0,11,4,1,5.0,164,2,1,22.32,47,133,86,236,336,4.0,3,4,90,42,3,0,4370,1700,1475,2570,1490,1495,1260,1490,22,5,4,5.2,5,2,170,10.62,26,4.0,352.0,4,184.0
0,7,10000,24,225,2021,8128,1945,670000.0,19,4,4,5.0,131,3,1,18.75,149,585,86,191,608,3.0,8,53,23,6,0,0,3994,1758,1572,2500,1490,1495,939,1490,8,5,1,5.0,5,7,170,17.7,26,5.0,336.0,4,184.0
0,2,20739,8,66,2021,7979,2034,950000.0,107,2,4,5.0,134,1,0,17.1,14,694,14,43,32,4.0,8,49,37,6,0,0,3989,1694,1544,2530,1490,1495,1085,1490,44,5,1,5.1,5,7,170,12.9,23,5.0,354.0,3,184.0
0,2,20000,9,90,2020,6811,1667,700000.0,18,4,4,5.0,134,3,1,18.6,12,648,86,320,66,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1160,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,285.0,4,184.0
0,8,70000,25,230,2004,4797,253,80000.0,2,4,4,5.0,186,1,1,14.2,27,691,116,278,25,4.0,3,49,37,6,0,0,4056,1608,1420,2443,1387,1388,1060,1490,8,5,4,5.1,24,12,170,13.2,26,4.0,352.0,1,184.0
0,7,10000,17,144,2021,7959,1254,1500000.0,19,4,4,4.0,164,1,0,15.2,76,205,110,501,379,4.0,3,49,37,6,3,0,3985,1855,1855,2450,1520,1520,1845,1490,21,2,4,5.1,5,7,170,12.9,5,3.0,352.0,6,184.0
0,8,60000,2,29,2009,477,1248,370000.0,7,4,1,5.0,409,4,1,18.3,72,194,138,177,393,4.0,8,4,37,6,0,0,4597,1788,1477,2685,1544,1558,1520,1490,8,5,4,5.1,5,2,170,12.9,26,4.0,352.0,4,184.0
0,8,10000,21,197,2017,4700,894,3200000.0,15,4,1,5.0,409,1,0,19.27,80,264,86,278,451,4.0,3,6,37,6,3,0,4686,2020,1442,2840,1588,1570,1655,2135,44,7,4,5.61,5,2,233,7.4,23,4.0,480.0,5,184.0
0,2,70000,9,90,2015,1476,1659,550000.0,13,4,1,5.0,165,1,1,22.54,30,697,86,418,257,4.0,3,4,37,6,3,0,3985,1734,1505,2570,1505,1503,1515,1490,21,5,4,5.2,5,7,180,11.9,13,5.0,295.0,4,184.0
0,2,47127,9,90,2015,1482,851,581000.0,207,2,4,5.0,165,3,1,18.6,12,647,116,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
0,2,47038,20,179,2017,4175,1839,582000.0,122,2,4,5.0,160,1,1,20.4,12,646,86,291,44,4.0,3,49,29,16,0,0,3840,1735,1530,2450,1490,1495,1103,1315,8,5,4,4.8,22,7,165,12.6,19,5.0,352.0,4,184.0
0,8,120000,8,63,2007,1290,1171,185000.0,5,4,4,5.0,133,4,1,17.7,44,630,86,278,72,4.0,11,68,38,6,0,0,4390,1695,1495,2450,1490,1495,1060,1490,8,5,4,5.1,22,7,173,13.5,26,4.0,352.0,2,184.0
0,2,40769,9,77,2018,5602,95,531000.0,227,4,4,5.0,133,1,1,18.9,12,648,9,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1100,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,256.0,4,184.0
0,2,34757,9,77,2017,5607,92,558000.0,209,2,4,5.0,135,1,1,18.9,12,648,84,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1060,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,256.0,2,184.0
0,2,100000,9,82,2006,1720,1930,155000.0,4,4,4,5.0,132,4,1,17.0,3,646,86,278,593,4.0,12,49,37,6,0,0,3995,1734,1530,2520,1490,1495,1070,1490,8,5,4,5.1,5,7,170,12.9,26,5.0,352.0,1,184.0
0,2,88119,9,77,2016,1523,864,508000.0,121,2,4,5.0,135,3,0,18.9,12,655,9,320,55,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,935,1490,3,5,4,4.8,5,7,165,12.9,13,5.0,352.0,2,184.0
0,7,120000,30,285,2015,2259,739,2060000.0,13,4,1,7.0,178,1,0,12.55,117,255,86,205,423,4.0,3,6,37,6,3,0,4705,1840,1850,2750,1540,1540,2000,2525,8,0,4,5.9,22,7,176,9.6,26,5.0,296.0,5,184.0
0,2,57176,9,77,2017,5607,92,542000.0,140,4,4,5.0,133,1,1,18.9,12,648,84,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1060,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,256.0,2,184.0
0,2,62223,20,179,2015,10403,1806,501000.0,68,2,4,5.0,157,3,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,4,55000,20,165,2018,6697,1842,875000.0,227,4,4,7.0,132,1,1,19.34,37,37,57,300,109,4.0,3,49,44,6,0,0,4395,1735,1690,2740,1510,1520,1103,1490,8,10,4,5.2,22,7,170,12.9,26,5.0,352.0,4,184.0
0,7,52000,17,138,2020,7766,1529,1370000.0,178,4,1,7.0,132,1,1,18.9,83,147,8,498,369,4.0,3,6,37,6,3,0,4456,1820,1995,2680,1490,1495,1795,2510,21,5,4,5.4,22,7,170,12.9,5,5.0,352.0,4,184.0
0,5,63251,20,164,2018,7345,746,485000.0,35,2,4,5.0,134,1,1,16.11,11,589,116,258,611,4.0,3,49,37,6,0,0,3675,1475,1825,2350,1280,1290,940,1490,8,5,3,4.5,5,7,170,12.9,13,5.0,352.0,4,184.0
0,2,20000,9,89,2010,1568,1333,300000.0,8,4,4,5.0,133,4,1,20.36,12,636,110,319,33,4.0,4,49,22,7,0,0,3585,1595,1550,2380,1400,1385,930,1490,8,5,4,5.1,22,7,170,12.9,26,4.0,352.0,1,184.0
0,8,60000,2,29,2009,477,1248,350000.0,7,4,1,5.0,132,4,1,18.3,72,194,138,177,393,4.0,8,4,37,6,0,0,4597,1788,1477,2685,1544,1558,1520,1490,8,5,4,5.1,5,2,170,12.9,26,4.0,352.0,4,184.0
0,7,20000,3,36,2021,8678,1613,3250000.0,19,4,1,5.0,416,1,0,18.6,76,271,9,232,464,4.0,3,49,37,6,0,0,4500,2099,1710,2730,1580,1610,1530,1490,74,5,4,5.1,5,2,170,12.9,13,5.0,580.0,6,184.0
0,8,80000,6,56,2004,1075,361,55000.0,2,4,4,5.0,409,3,1,14.2,54,726,116,278,93,4.0,8,70,66,4,0,0,3995,1734,1530,2520,1490,1495,1120,1490,8,5,4,5.1,22,7,157,14.5,26,4.0,352.0,1,184.0
0,2,40000,9,77,2018,5606,107,630000.0,16,4,4,5.0,409,1,0,18.9,12,648,110,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1200,1490,3,5,4,4.8,5,7,165,12.9,13,5.0,256.0,2,184.0
0,7,20000,29,264,2022,8758,1942,2475000.0,20,4,1,7.0,133,1,0,14.08,67,250,86,321,418,4.0,3,49,37,6,3,0,4661,1894,1786,2741,1490,1495,1825,1490,31,5,4,5.1,5,2,170,12.9,23,5.0,73.0,6,184.0
0,2,67444,9,90,2012,1654,1643,417000.0,221,4,4,5.0,132,1,1,18.5,12,651,86,320,39,4.0,3,49,37,6,0,0,3995,1710,1505,2525,1505,1503,1040,1490,8,5,4,5.1,5,7,170,12.9,26,5.0,352.0,2,184.0
0,2,63837,20,157,2016,3964,83,631000.0,50,2,4,5.0,135,3,0,21.4,12,661,110,455,62,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1515,1525,910,1360,96,5,4,5.1,5,7,180,12.79,26,5.0,339.0,4,184.0
0,4,61000,17,149,2012,3856,1073,465000.00000000006,65,2,1,7.0,132,3,1,14.0,102,83,14,278,338,4.0,3,4,37,6,3,0,4520,1850,1895,2760,1490,1495,1830,1490,8,10,4,5.1,22,7,170,12.9,26,5.0,352.0,3,184.0
0,2,60777,20,179,2016,10403,1806,544000.0,69,4,4,5.0,135,1,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,2,39248,20,157,2016,3969,175,704000.0,156,4,4,5.0,135,3,1,21.4,12,661,9,455,62,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1505,1515,880,1340,8,5,4,5.1,5,7,180,12.36,26,5.0,339.0,4,184.0
0,8,66000,1,17,2014,5871,749,1975000.0,119,2,1,5.0,165,1,0,18.12,74,335,57,236,459,4.0,3,6,37,6,3,0,4907,2102,1464,2968,1600,1627,1103,1490,68,7,4,5.1,22,25,231,7.7,26,4.0,520.0,6,184.0
0,2,96198,8,61,2015,1188,1504,359000.0,207,2,4,5.0,134,1,1,19.4,13,688,138,475,16,4.0,8,64,37,6,0,0,3610,1680,1500,2345,1480,1465,925,1490,8,5,4,4.5,5,7,164,14.5,26,5.0,175.0,4,184.0
0,8,50000,8,63,2013,1255,303,520000.0,11,4,4,5.0,135,3,0,16.8,44,102,86,365,138,4.0,8,32,37,6,0,0,4440,1695,1485,2550,1490,1495,1150,1490,10,5,4,5.3,5,7,170,12.9,26,4.0,506.0,3,184.0
0,2,81207,20,184,2015,4310,1823,335000.0,224,2,4,5.0,160,4,1,20.51,148,542,14,295,593,3.0,3,49,12,6,0,0,3599,1495,1700,2400,1295,1290,885,1350,8,5,4,4.6,22,7,152,18.6,19,5.0,352.0,4,184.0
0,2,48148,20,179,2021,10407,2058,766000.0,37,4,4,5.0,132,1,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1520,1520,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,3,184.0
0,2,120000,20,160,2015,3979,1806,350000.0,13,4,4,5.0,409,1,1,23.1,148,541,86,293,593,3.0,3,53,30,16,0,0,3715,1635,1565,2425,1420,1410,835,1250,9,5,4,4.7,22,7,150,15.05,23,5.0,235.0,4,184.0
0,8,90000,29,278,2018,3018,1438,480000.0,16,4,1,5.0,149,4,1,20.65,15,702,138,348,207,4.0,3,6,37,6,3,0,3995,1706,1570,2470,1490,1495,1155,1490,8,5,4,5.1,5,7,158,15.0,26,4.0,390.0,3,184.0
0,7,60000,17,144,2017,5576,991,822000.0000000001,15,4,1,7.0,409,3,1,18.06,104,525,86,330,197,4.0,3,23,153,6,3,0,3760,1640,1904,2430,1314,1295,1625,1490,8,0,4,6.28,5,7,150,11.0,13,3.0,384.0,4,184.0
0,8,120000,5,43,2009,768,1094,190000.0,7,4,4,5.0,165,2,1,16.0,25,714,116,257,57,4.0,3,49,37,6,3,0,3995,1734,1530,2520,1490,1495,1103,1490,100,5,4,5.1,22,7,170,12.9,26,4.0,352.0,3,184.0
0,8,70000,8,68,2008,1379,539,600000.0,6,4,4,5.0,133,4,0,11.7,89,286,9,231,267,4.0,3,68,37,6,0,0,4950,1845,1475,2800,1585,1585,1525,1490,8,5,4,5.6,16,21,170,12.9,26,4.0,352.0,4,184.0
0,7,30000,17,146,2022,8578,1881,995000.0,20,4,1,5.0,408,1,1,20.1,44,99,138,99,363,4.0,3,49,37,6,3,0,3995,1821,1627,2600,1490,1495,1450,1490,21,5,4,5.3,5,2,170,12.9,23,5.0,352.0,4,184.0
0,2,30000,20,174,2001,4134,747,120000.0,20,4,4,5.0,134,4,1,14.0,141,452,9,278,543,3.0,3,49,37,6,0,0,3370,1410,1640,1840,1205,1190,785,1235,3,5,3,5.1,5,7,95,12.9,26,5.0,352.0,0,184.0
0,7,120000,24,229,2013,3363,1951,575000.0,11,4,1,5.0,167,3,1,19.01,36,65,86,310,296,4.0,3,6,37,6,3,0,4331,2000,1671,2673,1560,1567,1390,1787,21,5,4,5.2,5,7,168,13.0,19,5.0,475.0,4,184.0
0,7,64389,21,206,2018,7066,1428,3795000.000000001,158,2,1,5.0,135,3,0,17.9,80,252,116,236,451,4.0,3,4,37,6,3,0,4656,1890,1639,2873,1621,1617,1954,2505,86,4,4,5.1,5,7,210,8.3,26,5.0,550.0,6,184.0
0,2,60000,20,155,2014,3943,1268,260000.0,12,4,4,5.0,165,3,1,22.74,141,483,86,251,562,3.0,3,53,37,6,0,0,3395,1490,1475,2360,1295,1290,720,1185,8,5,4,4.6,17,7,140,19.0,19,5.0,177.0,4,184.0
0,2,67245,20,179,2015,10403,1806,539000.0,173,2,4,5.0,165,1,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,8,30518,9,86,2018,5969,1782,1006000.0,141,5,4,5.0,135,3,0,17.0,51,126,116,450,149,4.0,3,49,37,6,0,0,4440,1729,1475,2600,1490,1495,1238,1490,21,5,4,5.1,5,7,158,12.04,13,4.0,480.0,4,184.0
0,8,20000,21,190,2022,6373,775,3900000.0,20,4,4,5.0,133,1,0,18.9,19,230,86,323,319,4.0,3,49,37,6,3,0,4549,1992,1446,2729,1490,1495,1395,1915,54,5,1,5.1,22,25,230,8.3,26,4.0,352.0,5,184.0
0,8,102407,20,163,2018,5720,184,796000.0,141,4,1,5.0,170,1,1,28.09,15,695,138,216,231,4.0,3,4,15,3,3,0,4490,1730,1485,2650,1495,1505,1135,1595,8,5,4,5.4,22,7,190,15.0,23,4.0,510.0,4,184.0
0,2,53606,9,90,2015,1482,851,636000.0,68,5,4,5.0,165,1,1,18.6,12,647,110,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
0,7,90000,28,252,2015,3227,1091,1400000.0,13,4,1,5.0,133,1,1,17.67,68,161,14,236,386,4.0,3,24,116,36,3,0,4222,1793,1691,2578,1539,1537,1543,2075,21,4,4,5.0,5,2,190,9.9,26,5.0,416.0,4,184.0
0,2,44253,20,157,2016,3969,175,615000.0,103,2,4,5.0,167,3,1,21.4,12,661,9,455,62,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1505,1515,880,1340,8,5,4,5.1,5,7,180,12.36,26,5.0,339.0,4,184.0
0,5,40000,20,164,2021,7706,907,500000.0,19,4,0,5.0,409,1,1,18.9,11,512,86,258,585,4.0,3,49,37,6,0,0,3675,1475,1825,2350,1280,1290,1050,1490,8,5,3,4.5,5,7,170,12.9,13,5.0,352.0,4,184.0
0,2,34702,29,273,2021,7377,1967,718000.0,144,4,4,5.0,136,1,1,19.01,14,668,110,38,43,3.0,3,49,37,6,0,0,3765,1677,1535,2400,1490,1495,982,1490,16,5,1,5.1,5,7,170,12.9,23,5.0,352.0,3,184.0
0,2,42762,20,179,2012,10403,1806,436000.00000000006,221,4,4,5.0,134,1,1,22.38,12,694,116,287,45,4.0,3,49,37,6,0,0,3845,1735,1530,2450,1530,1530,1103,1335,16,5,1,4.8,5,7,170,12.9,5,5.0,268.0,4,184.0
0,2,50000,20,156,2015,3945,1268,280000.0,13,4,4,5.0,409,3,1,23.95,148,547,86,289,593,3.0,3,53,37,6,0,0,3545,1515,1475,2360,1295,1290,774,1210,8,5,4,4.6,22,7,145,13.3,26,5.0,177.0,4,184.0
0,4,30000,27,243,2022,6996,1472,780000.0,20,4,4,7.0,167,1,0,18.2,149,584,86,278,608,3.0,3,53,37,6,0,0,3991,1739,1643,2520,1527,1525,947,1490,8,5,1,5.1,5,7,170,12.9,23,5.0,84.0,4,184.0
0,7,80000,17,147,2016,3817,814,900000.0,14,4,1,7.0,388,3,0,16.0,76,172,86,498,383,4.0,3,23,37,6,3,0,4585,1890,1785,2700,1490,1495,2010,2510,21,5,4,5.6,5,2,185,10.0,26,5.0,720.0,5,184.0
0,4,20000,20,165,2022,8956,2052,1300000.0,20,4,0,7.0,165,1,1,26.11,37,681,86,307,75,4.0,3,49,37,22,0,0,4395,1735,1690,2740,1490,1495,1103,1820,16,10,4,5.2,5,7,170,12.9,23,5.0,352.0,3,184.0
0,8,50000,20,177,2014,4251,1176,300000.0,12,4,0,5.0,409,3,1,22.1,48,674,55,454,76,4.0,3,49,95,6,0,0,4500,1735,1550,2500,1500,1495,1275,1490,8,5,4,5.3,22,7,170,12.9,26,5.0,504.0,3,184.0
0,8,28000,11,98,2019,5001,1412,3675000.0,228,2,4,5.0,165,1,0,13.5,78,400,8,344,428,4.0,3,49,37,6,3,0,4795,2075,1416,2835,1490,1495,1650,2150,68,7,4,5.1,5,2,250,6.8,26,4.0,455.0,5,184.0
0,8,40000,20,180,2020,7077,1807,670000.0,18,4,4,5.0,135,1,1,21.21,12,646,86,291,44,4.0,3,49,37,6,0,0,3995,1735,1515,2450,1530,1520,1103,1490,8,5,4,4.8,5,7,170,12.6,26,4.0,378.0,4,184.0
0,2,10000,20,157,2020,6776,829,900000.0,18,4,4,5.0,167,1,1,21.01,12,646,86,59,44,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1505,1515,1103,1340,8,5,1,4.9,5,7,170,12.36,26,5.0,339.0,4,184.0
0,2,60000,20,157,2016,3969,175,600000.0,14,4,4,5.0,135,1,1,21.4,12,661,86,455,62,4.0,3,49,37,6,0,0,3995,1745,1510,2520,1505,1515,880,1340,8,5,4,5.1,5,7,180,12.36,26,5.0,339.0,4,184.0
0,2,110000,2,33,2008,593,7,110000.0,6,4,4,5.0,131,2,1,18.0,147,518,116,278,592,4.0,8,70,8,67,0,0,3495,1495,1518,2345,1315,1280,840,1490,8,5,4,5.1,5,20,170,14.8,26,5.0,352.0,1,184.0
0,2,57459,9,90,2016,1483,862,605000.0,103,4,4,5.0,167,1,1,18.6,12,647,110,320,53,4.0,3,49,37,6,0,0,3985,1734,1505,2570,1505,1503,1066,1490,8,5,4,5.2,5,7,170,13.2,13,5.0,295.0,4,184.0
0,2,70381,9,77,2017,5607,92,559000.0,104,5,4,5.0,164,1,1,18.9,12,648,110,320,37,4.0,3,49,37,6,0,0,3765,1660,1520,2425,1479,1493,1060,1490,8,5,4,4.8,5,7,165,12.9,13,5.0,256.0,2,184.0
0,2,90000,31,300,2012,1966,1218,268000.0,10,4,1,5.0,165,4,1,22.07,14,600,8,276,195,3.0,3,4,37,6,0,0,3970,1682,1453,2456,1490,1495,1145,1490,8,5,4,4.97,5,7,170,14.4,26,5.0,352.0,3,184.0
0,8,80648,20,163,2020,7410,836,780000.0,143,2,4,5.0,152,1,1,20.65,37,19,138,301,109,4.0,3,49,47,6,0,0,4490,1730,1485,2650,1490,1495,1120,1520,8,5,4,5.4,22,7,170,12.9,23,4.0,510.0,4,184.0
0,7,81853,9,73,2016,8179,422,864000.0,50,2,4,5.0,131,3,1,13.0,51,126,138,450,149,4.0,3,53,37,6,0,0,4270,1780,1630,2590,1490,1495,1280,1490,21,5,4,5.3,5,7,170,12.9,13,5.0,400.0,5,184.0
0,2,40000,9,82,2009,1711,1140,240000.0,7,4,4,5.0,167,1,1,17.92,3,516,86,345,605,3.0,8,49,37,6,0,0,3565,1525,1590,2380,1315,1300,825,1490,8,5,4,5.1,22,7,170,12.9,26,5.0,352.0,1,184.0
0,2,90802,8,61,2012,1203,1504,341000.0,170,2,4,5.0,150,1,1,19.4,13,688,110,475,16,4.0,8,64,37,6,0,0,3610,1680,1500,2345,1480,1465,925,1490,8,5,4,4.5,5,7,170,12.9,26,5.0,175.0,4,184.0
0,2,16502,9,81,2021,7457,1333,513000.0,230,5,4,5.0,142,1,1,20.3,3,560,138,29,616,4.0,8,49,37,6,0,0,3610,1645,1560,2400,1476,1494,1010,1490,8,5,1,5.1,5,7,170,12.9,26,5.0,235.0,4,184.0
